,Player,Team,GP,MIN,W,L,STL,BLK,DREB,DFGM,DFGA,DFG%
55,Caleb Houstan,ORL,34,16.1,12,22,0.2,0.1,1.5,1.1,1.6,71.7
56,Caleb Martin,MIA,49,30.3,26,23,1.0,0.4,3.8,2.6,3.7,68.7
57,Cam Reddish,POR,24,22.6,10,14,0.8,0.4,1.3,1.4,2.0,68.8
58,Cam Thomas,BKN,41,16.6,25,16,0.4,0.1,1.5,1.0,1.5,67.7
59,Cameron Johnson,BKN,20,25.9,14,6,1.0,0.4,3.1,1.7,2.6,64.7
60,Cameron Payne,PHX,28,24.0,15,13,0.9,0.2,2.0,1.3,1.6,77.8
61,Caris LeVert,CLE,56,30.5,33,23,0.8,0.3,3.2,1.5,1.9,75.2
62,Carlik Jones,CHI,1,21.7,0,1,0.0,0.0,2.0,0.0,0.0,0.0
63,Cedi Osman,CLE,59,21.1,37,22,0.5,0.1,1.9,0.8,1.1,73.4
64,Charles Bassey,SAS,27,13.8,5,22,0.4,0.9,3.4,1.7,2.9,61.0
65,Chima Moneke,SAC,2,4.0,1,1,0.0,0.0,0.0,0.5,0.5,100.0
66,Chimezie Metu,SAC,45,10.9,26,19,0.3,0.3,2.3,1.5,2.6,59.0
67,Chris Boucher,TOR,54,20.8,27,27,0.7,0.9,3.7,1.4,2.4,61.4
68,Chris Duarte,IND,37,19.2,14,23,0.5,0.2,2.1,1.7,2.2,75.6
69,Chris Paul,PHX,39,32.0,20,19,1.6,0.5,3.8,1.7,2.2,77.4
70,Chris Silva,DAL,1,3.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
71,Christian Braun,DEN,55,15.3,39,16,0.5,0.2,1.7,0.9,1.2,72.3
72,Christian Koloko,TOR,45,14.6,21,24,0.3,1.1,1.7,1.8,3.2,56.6
73,Christian Wood,DAL,49,27.6,27,22,0.4,1.2,6.7,3.3,5.5,60.6
74,Chuma Okeke,ORL,19,21.3,5,14,0.6,0.5,3.0,2.3,3.2,73.3
75,Clint Capela,ATL,43,26.9,23,20,0.7,1.2,7.1,3.4,5.8,58.5
76,Coby White,CHI,50,22.4,22,28,0.7,0.1,2.5,1.4,2.0,67.6
77,Cody Martin,CHA,7,19.1,2,5,0.6,0.1,2.3,1.1,1.3,88.9
78,Cole Anthony,ORL,40,24.9,19,21,0.6,0.6,4.0,1.1,1.7,66.2
79,Cole Swider,LAL,6,6.7,1,5,0.0,0.0,1.0,0.5,0.5,100.0
80,Collin Sexton,UTA,47,24.0,24,23,0.6,0.1,1.4,0.9,1.3,63.5
81,Corey Kispert,WAS,50,27.2,24,26,0.6,0.1,2.3,1.7,2.7,61.3
82,Cory Joseph,DET,41,15.8,10,31,0.4,0.1,1.0,1.0,1.2,81.3
83,D'Angelo Russell,LAL,58,32.4,30,28,1.1,0.4,2.6,1.9,2.5,75.5
84,Daishen Nix,HOU,41,15.5,11,30,0.6,0.1,1.4,0.9,1.2,71.4
85,Dalano Banton,TOR,26,9.5,14,12,0.5,0.5,1.0,0.8,1.2,68.8
86,Dalen Terry,CHI,22,5.2,10,12,0.2,0.2,0.4,0.2,0.5,40.0
87,Damian Jones,UTA,24,8.2,7,17,0.1,0.6,1.8,1.0,1.9,55.6
88,Damian Lillard,POR,46,36.2,23,23,0.8,0.3,3.7,2.3,3.0,77.5
89,Damion Lee,PHX,60,22.1,32,28,0.5,0.1,2.7,1.8,2.2,81.2
90,Daniel Gafford,WAS,56,18.7,26,30,0.4,1.3,3.3,2.6,5.1,51.2
91,Daniel Theis,IND,7,15.5,1,6,0.3,0.9,2.1,2.7,4.4,61.3
92,Danny Green,CLE,4,13.8,1,3,0.5,0.0,1.0,1.0,1.5,66.7
93,Danuel House Jr.,PHI,37,14.8,24,13,0.2,0.2,1.5,0.9,1.2,71.1
94,Dario Saric,OKC,39,14.3,18,21,0.4,0.1,2.8,1.2,1.7,71.6
95,Darius Bazley,PHX,36,15.4,16,20,0.5,0.8,2.6,1.6,2.8,58.0
96,Darius Days,HOU,3,7.8,0,3,0.0,0.3,1.7,0.3,0.3,100.0
97,Darius Garland,CLE,52,35.2,28,24,1.3,0.1,2.3,1.0,1.3,72.5
98,David Duke Jr.,BKN,16,8.8,7,9,0.4,0.1,0.6,0.5,0.8,61.5
99,David Roddy,MEM,47,17.7,29,18,0.5,0.3,2.0,1.6,2.0,77.9
100,Davion Mitchell,SAC,57,17.9,32,25,0.5,0.2,1.1,0.9,1.3,73.6
101,Davis Bertans,DAL,34,10.6,17,17,0.2,0.1,0.8,0.9,1.3,65.9
102,Davon Reed,LAL,38,8.8,25,13,0.4,0.1,1.3,0.6,0.9,72.7
103,Day'Ron Sharpe,BKN,32,10.2,16,16,0.2,0.5,2.2,1.3,1.8,70.7
104,De'Aaron Fox,SAC,53,33.9,32,21,1.1,0.3,3.8,1.8,2.3,80.8
105,De'Andre Hunter,ATL,49,32.0,27,22,0.6,0.2,3.7,2.0,2.9,69.9
106,De'Anthony Melton,PHI,55,28.2,37,18,1.7,0.5,3.2,1.7,2.4,69.2
107,DeAndre Jordan,DEN,34,14.6,21,13,0.2,0.6,3.7,1.9,2.8,67.4
108,DeMar DeRozan,CHI,52,36.3,24,28,0.9,0.5,4.1,2.3,3.2,73.9
109,Dean Wade,CLE,32,21.2,22,10,0.7,0.5,3.2,1.9,2.9,64.9
110,Deandre Ayton,PHX,51,30.2,24,27,0.6,0.7,7.3,2.9,4.5,64.1
111,Dejounte Murray,ATL,54,36.5,27,27,1.5,0.3,4.8,2.8,3.7,74.9
112,Delon Wright,WAS,29,22.5,19,10,2.0,0.3,2.2,1.4,2.0,70.2
113,Deni Avdija,WAS,56,26.3,27,29,0.9,0.5,5.2,2.7,4.0,68.0
114,Dennis Schroder,LAL,47,29.9,24,23,0.7,0.1,2.2,1.2,1.6,77.3
115,Dennis Smith Jr.,CHA,38,25.0,11,27,1.4,0.4,2.3,1.6,2.2,70.6
116,Deonte Burton,SAC,2,3.3,1,1,0.0,0.0,0.0,0.0,0.0,0.0
117,Dereon Seabron,NOP,5,2.3,2,3,0.0,0.0,0.0,0.2,0.2,100.0
118,Derrick Jones Jr.,CHI,45,15.1,17,28,0.5,0.6,1.6,1.3,1.9,69.0
119,Derrick Rose,NYK,26,12.9,11,15,0.3,0.2,1.2,0.8,1.2,73.3
120,Derrick White,BOS,60,27.7,43,17,0.7,0.9,2.8,2.1,3.3,63.5
121,Desmond Bane,MEM,36,31.2,22,14,1.0,0.4,4.3,1.4,2.1,69.3
122,Devin Booker,PHX,33,33.9,21,12,0.9,0.4,3.8,1.5,2.1,68.6
123,Devin Vassell,SAS,29,31.3,8,21,1.2,0.4,3.8,1.7,2.3,70.6
124,Devon Dotson,WAS,6,8.9,1,5,0.8,0.0,0.7,0.2,0.2,100.0
125,Devonte' Graham,SAS,58,16.4,27,31,0.6,0.2,1.2,0.7,1.0,76.8
126,Dewayne Dedmon,PHI,30,11.7,17,13,0.2,0.5,2.7,1.2,2.1,58.7
127,Dillon Brooks,MEM,53,30.5,32,21,0.8,0.2,2.7,1.2,1.7,71.9
128,Domantas Sabonis,SAC,56,34.6,32,24,0.9,0.4,9.4,5.5,8.6,64.2
129,Dominick Barlow,SAS,11,10.1,0,11,0.2,0.2,1.3,1.4,2.3,60.0
130,Donovan Mitchell,CLE,51,35.5,33,18,1.5,0.4,3.1,1.7,2.0,85.3
131,Donte DiVincenzo,GSW,48,25.2,26,22,1.3,0.1,3.2,1.6,2.2,71.4
132,Dorian Finney-Smith,BKN,44,32.0,21,23,0.9,0.5,3.2,2.6,4.1,63.3
133,Doug McDermott,SAS,51,20.5,14,37,0.2,0.1,1.8,1.3,1.6,80.0
134,Draymond Green,GSW,52,31.6,27,25,0.9,0.8,6.4,2.4,5.0,47.9
135,Drew Eubanks,POR,57,19.6,26,31,0.5,1.2,3.3,2.9,5.0,58.1
136,Dru Smith,BKN,8,12.1,4,4,1.0,0.4,1.8,0.6,1.1,55.6
137,Duane Washington Jr.,PHX,31,12.7,17,14,0.2,0.1,1.1,0.9,1.1,80.0
138,Duncan Robinson,MIA,29,18.1,14,15,0.3,0.0,1.7,1.2,1.6,80.0
139,Dwight Powell,DAL,56,19.8,31,25,0.7,0.4,2.3,2.7,4.2,63.7
140,Dyson Daniels,NOP,39,19.9,21,18,0.9,0.3,2.8,1.6,2.3,69.7
141,Edmond Sumner,BKN,46,14.5,28,18,0.7,0.2,1.3,0.8,1.1,71.2
142,Eric Gordon,LAC,49,29.9,14,35,0.7,0.4,1.8,0.8,0.9,84.1
143,Eugene Omoruyi,OKC,23,11.8,9,14,0.6,0.0,1.3,0.4,0.8,52.6
144,Evan Fournier,NYK,23,18.0,13,10,0.6,0.1,1.8,0.7,0.9,85.0
145,Evan Mobley,CLE,60,34.2,36,24,0.8,1.4,6.6,4.1,6.8,60.8
146,Facundo Campazzo,DAL,8,6.5,2,6,0.8,0.0,0.3,0.3,0.3,100.0
147,Frank Kaminsky,HOU,28,7.0,11,17,0.2,0.1,1.3,1.3,1.8,68.6
148,Frank Ntilikina,DAL,37,12.2,18,19,0.2,0.1,1.2,0.6,0.8,70.0
149,Franz Wagner,ORL,59,33.1,24,35,0.9,0.2,3.1,1.7,2.3,71.7
150,Fred VanVleet,TOR,50,36.9,24,26,1.6,0.6,3.8,2.2,2.9,74.8
151,Furkan Korkmaz,PHI,25,10.2,17,8,0.2,0.1,0.9,0.6,0.8,70.0
152,Gabe Vincent,MIA,45,26.3,25,20,0.9,0.1,1.9,1.2,1.5,77.6
153,Garrett Temple,NOP,18,7.2,11,7,0.5,0.1,0.5,0.8,0.9,82.4
154,Garrison Mathews,ATL,46,13.2,12,34,0.5,0.1,1.2,0.5,0.7,71.0
155,Gary Harris,ORL,31,24.6,13,18,0.9,0.2,1.6,1.0,1.4,74.4
156,Gary Payton II,GSW,15,17.0,8,7,1.1,0.1,1.9,1.4,1.8,77.8
157,Gary Trent Jr.,TOR,51,33.7,24,27,1.7,0.3,2.1,1.2,1.6,76.8
158,George Hill,IND,36,18.8,24,12,0.6,0.1,1.5,0.8,1.2,69.8
159,Georges Niang,PHI,56,19.7,38,18,0.4,0.2,2.2,1.3,1.8,72.7
160,Giannis Antetokounmpo,MIL,47,33.1,35,12,0.8,0.8,9.9,2.4,4.4,53.1
161,Goga Bitadze,ORL,21,9.6,8,13,0.4,0.5,1.1,1.0,1.8,55.3
162,Goran Dragic,CHI,50,15.5,22,28,0.2,0.1,1.1,0.6,0.9,72.7
163,Gordon Hayward,CHA,34,31.2,12,22,0.9,0.2,3.5,1.3,1.8,69.4
164,Gorgui Dieng,SAS,20,10.0,2,18,0.1,0.4,1.8,1.4,2.1,64.3
165,Grant Williams,BOS,59,27.5,43,16,0.6,0.4,3.7,1.7,2.6,66.5
166,Grayson Allen,MIL,54,27.6,39,15,0.8,0.2,2.6,1.3,1.7,76.1
167,Greg Brown III,POR,16,5.8,10,6,0.3,0.3,1.1,0.1,0.4,33.3
168,Hamidou Diallo,DET,50,16.8,12,38,0.9,0.3,2.4,0.8,1.3,59.4
169,Harrison Barnes,SAC,58,32.5,33,25,0.8,0.1,3.6,1.9,2.7,69.2
170,Haywood Highsmith,MIA,43,19.7,23,20,0.8,0.3,2.7,0.9,1.4,66.1
171,Herbert Jones,NOP,44,28.9,19,25,1.7,0.7,2.5,2.3,3.0,74.6
172,Immanuel Quickley,NYK,59,27.7,33,26,0.8,0.1,3.4,1.6,2.3,70.7
173,Isaac Okoro,CLE,62,21.2,38,24,0.7,0.4,1.9,1.1,1.8,60.2
174,Isaiah Hartenstein,NYK,60,19.7,33,27,0.6,0.8,3.8,2.1,3.8,54.8
175,Isaiah Jackson,IND,45,15.3,17,28,0.4,1.5,2.5,1.9,3.5,54.1
176,Isaiah Joe,OKC,50,15.8,25,25,0.6,0.1,1.9,1.1,1.3,82.1
177,Isaiah Livers,DET,37,21.1,9,28,0.5,0.6,1.9,1.8,3.2,55.6
178,Isaiah Mobley,CLE,8,3.3,5,3,0.1,0.0,1.3,0.3,0.3,100.0
179,Isaiah Roby,SAS,41,11.3,9,32,0.4,0.2,2.0,1.3,1.8,71.6
180,Isaiah Stewart,DET,48,28.4,12,36,0.4,0.7,5.8,3.2,5.2,62.0
181,Isaiah Todd,WAS,4,3.1,2,2,0.0,0.0,0.0,0.0,0.0,0.0
182,Ish Smith,DEN,30,10.4,20,10,0.2,0.2,1.3,0.6,0.8,82.6
183,Ish Wainright,PHX,42,15.6,22,20,0.8,0.3,1.3,0.8,1.1,76.1
184,Ivica Zubac,LAC,59,29.4,32,27,0.4,1.3,6.8,2.9,5.2,56.3
185,JD Davison,BOS,6,2.3,5,1,0.2,0.0,0.3,0.0,0.0,0.0
186,JT Thor,CHA,47,10.8,12,35,0.2,0.2,1.2,0.8,1.3,60.0
187,Ja Morant,MEM,49,32.7,31,18,1.1,0.3,4.8,1.6,2.3,68.1
188,JaMychal Green,GSW,39,14.7,19,20,0.5,0.3,2.5,1.4,2.1,68.8
189,JaVale McGee,DAL,36,8.1,17,19,0.1,0.6,1.8,1.4,2.3,59.5
190,Jabari Smith Jr.,HOU,55,29.9,12,43,0.5,1.0,5.7,3.0,4.8,63.5
191,Jabari Walker,POR,39,9.0,19,20,0.1,0.2,1.3,0.9,1.3,66.7
192,Jack White,DEN,14,3.1,12,2,0.1,0.1,0.3,0.4,0.6,75.0
193,Jaden Hardy,DAL,32,11.6,16,16,0.3,0.1,1.3,0.8,1.1,77.1
194,Jaden Ivey,DET,55,30.0,15,40,0.9,0.3,2.9,2.5,3.0,82.5
195,Jaden McDaniels,MIN,58,30.5,30,28,0.9,1.0,2.6,2.1,3.9,53.1
196,Jaden Springer,PHI,7,3.7,7,0,0.3,0.3,0.4,0.1,0.4,33.3
197,Jae'Sean Tate,HOU,20,21.0,3,17,0.6,0.2,2.3,1.4,2.1,65.9
198,Jake LaRavia,MEM,30,12.7,20,10,0.4,0.1,1.4,1.3,1.8,70.4
199,Jakob Poeltl,TOR,49,26.2,14,35,0.9,1.2,5.7,4.8,7.8,61.8
200,Jalen Brunson,NYK,56,35.1,31,25,0.9,0.3,3.0,1.6,2.2,72.7
201,Jalen Duren,DET,51,25.2,14,37,0.6,0.9,5.4,3.3,5.3,61.3
202,Jalen Green,HOU,54,33.9,11,43,0.8,0.2,3.4,1.9,2.4,80.0
203,Jalen Johnson,ATL,55,14.4,27,28,0.5,0.4,3.1,1.3,2.0,62.5
204,Jalen McDaniels,PHI,60,26.1,19,41,1.1,0.5,4.0,1.8,2.9,61.7
205,Jalen Smith,IND,51,18.2,24,27,0.3,0.8,3.8,2.1,3.7,56.7
206,Jalen Suggs,ORL,35,22.9,14,21,1.3,0.5,1.8,1.4,1.9,74.2
207,Jalen Williams,OKC,54,29.2,26,28,1.2,0.5,3.2,1.5,2.4,60.8
208,Jamal Cain,MIA,13,13.9,8,5,0.6,0.0,2.0,0.4,0.5,83.3
209,Jamal Murray,DEN,46,32.5,33,13,1.0,0.2,3.3,1.8,2.4,72.3
210,Jamaree Bouyea,MIA,4,16.3,2,2,1.0,0.5,1.0,1.3,1.5,83.3
211,James Bouknight,CHA,26,13.6,5,21,0.5,0.2,1.8,0.7,1.4,52.8
212,James Harden,PHI,42,36.5,29,13,1.2,0.6,5.7,1.8,2.3,75.5
213,James Johnson,IND,12,8.2,5,7,0.3,0.4,1.2,0.8,0.9,81.8
214,James Wiseman,DET,23,13.5,9,14,0.1,0.3,2.9,2.0,2.9,70.1
215,Jared Rhoden,DET,1,12.0,0,1,0.0,0.0,1.0,1.0,2.0,50.0
216,Jaren Jackson Jr.,MEM,41,27.3,25,16,1.1,3.3,5.0,3.1,7.1,43.7
217,Jarred Vanderbilt,LAL,56,23.9,28,28,1.0,0.3,5.5,2.7,3.9,69.3
218,Jarrett Allen,CLE,55,33.2,35,20,0.8,1.2,6.7,3.4,6.2,54.4
219,Jarrett Culver,ATL,10,13.7,5,5,0.6,0.2,2.8,1.8,2.4,75.0
220,Jason Preston,LAC,13,9.4,3,10,0.2,0.0,1.5,0.3,0.5,57.1
221,Javonte Green,CHI,28,16.0,11,17,0.8,0.7,2.0,1.1,1.9,58.5
222,Jaxson Hayes,NOP,33,13.3,15,18,0.4,0.3,2.0,0.8,1.2,64.1
223,Jaylen Brown,BOS,49,35.7,34,15,1.1,0.4,5.8,2.3,3.6,65.1
224,Jaylen Nowell,MIN,61,19.7,31,30,0.6,0.1,2.1,1.4,1.7,80.0
225,Jaylin Williams,OKC,26,16.2,12,14,0.4,0.2,3.8,2.0,2.8,73.6
226,Jayson Tatum,BOS,56,37.4,41,15,1.1,0.8,7.6,2.2,3.3,66.1
227,Jeff Dowtin Jr.,TOR,16,7.6,11,5,0.2,0.1,0.6,0.1,0.4,33.3
228,Jeff Green,DEN,38,19.3,25,13,0.4,0.3,1.8,1.6,2.3,67.8
229,Jerami Grant,POR,54,35.7,25,29,0.8,0.8,3.5,1.7,2.6,64.1
230,Jeremiah Robinson-Earl,OKC,29,20.5,11,18,0.7,0.4,2.9,1.9,3.4,55.6
231,Jeremy Sochan,SAS,47,25.9,11,36,0.8,0.5,3.2,2.1,3.2,63.8
232,Jericho Sims,NYK,47,16.3,27,20,0.3,0.6,2.9,1.7,2.7,63.2
233,Jevon Carter,MIL,58,22.5,41,17,1.0,0.4,2.1,0.8,1.1,74.6
234,Jimmy Butler,MIA,44,33.7,24,20,2.0,0.4,3.8,1.5,2.0,76.1
235,Jock Landale,PHX,51,14.1,26,25,0.3,0.5,2.3,1.8,3.3,55.4
236,Joe Harris,BKN,51,23.8,29,22,0.5,0.3,2.3,1.7,2.2,75.2
237,Joe Ingles,MIL,25,22.5,17,8,0.6,0.1,2.6,1.2,1.4,82.9
238,Joe Wieskamp,TOR,2,8.5,1,1,0.0,0.0,0.0,0.0,0.0,0.0
239,Joel Embiid,PHI,46,35.0,31,15,1.2,1.6,8.6,5.1,8.3,61.8
240,John Butler Jr.,POR,9,3.4,2,7,0.1,0.3,0.1,0.2,0.3,66.7
241,John Collins,ATL,50,31.1,26,24,0.7,1.2,6.0,3.3,5.2,63.3
242,John Konchar,MEM,50,22.3,30,20,1.0,0.3,3.8,1.6,2.3,69.9
243,John Wall,LAC,34,22.2,15,19,0.8,0.4,2.3,1.2,1.7,73.7
244,Johnny Davis,WAS,13,4.7,6,7,0.1,0.1,0.5,0.1,0.2,33.3
245,Jonas Valanciunas,NOP,59,24.8,29,30,0.3,0.5,6.9,3.4,4.9,68.4
246,Jonathan Isaac,ORL,11,11.3,8,3,1.3,0.4,2.6,0.4,0.7,50.0
247,Jonathan Kuminga,GSW,47,19.4,25,22,0.5,0.4,2.1,1.6,2.3,68.2
248,Jordan Clarkson,UTA,59,32.6,29,30,0.5,0.2,2.9,2.1,3.3,65.6
249,Jordan Goodwin,WAS,40,18.0,15,25,1.0,0.5,2.4,1.4,2.1,65.9
250,Jordan Hall,SAS,9,9.2,1,8,0.1,0.0,1.0,0.8,0.8,100.0
251,Jordan McLaughlin,MIN,24,15.3,13,11,0.8,0.1,1.0,0.6,0.8,77.8
252,Jordan Nwora,IND,41,15.6,27,14,0.3,0.2,2.3,0.9,1.1,76.6
253,Jordan Poole,GSW,58,30.6,28,30,0.8,0.2,2.4,1.2,1.6,74.4
254,Jordan Schakel,WAS,2,3.1,0,2,0.5,0.0,0.0,0.0,0.0,0.0
255,Jose Alvarado,NOP,59,21.7,30,29,1.1,0.2,1.9,1.2,1.4,83.5
256,Josh Christopher,HOU,40,10.1,7,33,0.4,0.2,0.8,0.4,0.7,63.0
257,Josh Giddey,OKC,53,31.0,23,30,0.8,0.5,5.8,2.2,3.3,65.9
258,Josh Green,DAL,41,24.9,21,20,0.9,0.1,1.8,1.2,1.4,86.4
259,Josh Hart,NYK,54,33.0,28,26,1.1,0.2,6.2,2.5,3.5,72.2
260,Josh Minott,MIN,11,6.2,5,6,0.3,0.5,1.5,0.6,1.3,50.0
261,Josh Okogie,PHX,50,15.0,25,25,0.7,0.4,1.7,0.8,1.2,71.2
262,Josh Richardson,NOP,44,24.0,12,32,1.1,0.3,2.2,1.6,2.0,80.7
263,Joshua Primo,SAS,4,23.3,3,1,0.3,0.5,2.8,1.5,2.8,54.5
264,Jrue Holiday,MIL,47,33.0,35,12,1.3,0.4,4.0,1.5,2.0,74.2
265,Juan Toscano-Anderson,UTA,32,12.7,13,19,0.4,0.3,1.8,0.8,1.4,54.5
266,Juancho Hernangomez,TOR,41,14.8,20,21,0.4,0.1,2.3,1.4,2.0,69.9
267,Julian Champagnie,SAS,2,3.3,2,0,0.5,0.0,0.0,0.5,0.5,100.0
268,Julius Randle,NYK,60,35.9,33,27,0.7,0.3,8.6,2.6,3.7,71.7
269,Justin Champagnie,TOR,3,3.6,2,1,0.0,0.0,1.0,0.0,0.0,0.0
270,Justin Holiday,DAL,29,14.9,13,16,0.2,0.3,0.8,1.0,1.4,70.0
271,Justin Jackson,BOS,23,4.7,15,8,0.2,0.2,0.7,0.1,0.4,33.3
272,Justise Winslow,POR,29,26.8,15,14,1.0,0.4,3.3,1.6,2.3,66.2
273,Jusuf Nurkic,POR,45,27.3,23,22,0.9,0.9,7.2,4.0,6.8,59.1
274,KZ Okpala,SAC,35,7.1,19,16,0.2,0.2,0.8,0.5,1.0,47.1
275,Kai Jones,CHA,27,8.8,6,21,0.2,0.4,1.2,0.5,1.1,43.3
276,Karl-Anthony Towns,MIN,21,33.8,10,11,0.8,0.7,6.5,2.5,3.9,63.4
277,Kawhi Leonard,LAC,34,32.4,23,11,1.4,0.5,5.0,1.9,2.9,66.0
278,Keegan Murray,SAC,56,29.5,32,24,0.7,0.6,3.4,2.1,3.2,67.2
279,Keita Bates-Diop,SAS,45,20.6,10,35,0.7,0.3,2.4,1.5,2.2,67.0
280,Keldon Johnson,SAS,52,32.6,13,39,0.7,0.2,4.0,2.5,3.2,76.2
281,Kelly Olynyk,UTA,49,28.3,23,26,1.0,0.6,4.1,3.6,5.7,62.6
282,Kelly Oubre Jr.,CHA,35,32.6,10,25,1.6,0.4,3.6,1.9,2.7,70.2
283,Kemba Walker,DAL,9,16.0,5,4,0.2,0.2,1.4,1.2,1.7,73.3
284,Kendall Brown,IND,6,6.7,1,5,0.7,0.0,0.7,0.8,0.8,100.0
285,Kendrick Nunn,WAS,50,14.6,25,25,0.4,0.1,1.4,0.8,1.2,65.6
