,PLAYER,TEAM,GP,W,L,MIN,Dist. Feet,Dist. Miles,Dist. Miles Off,Dist. Miles Def,Avg Speed,Avg Speed Off,Avg Speed Def
258,Josh Christopher,HOU,41,7,34,10.3,4181.4,0.79,0.43,0.36,4.28,4.54,4.0
259,Josh Giddey,OKC,54,23,31,30.8,12513.9,2.37,1.26,1.11,4.33,4.75,3.92
260,Josh Green,DAL,41,21,20,24.9,10476.0,1.98,1.05,0.93,4.43,4.53,4.33
261,Josh Hart,NYK,56,30,26,32.8,12731.5,2.41,1.29,1.12,4.12,4.34,3.89
262,Josh Minott,MIN,11,5,6,6.2,2732.4,0.52,0.28,0.24,4.63,5.31,4.02
263,Josh Okogie,PHX,51,26,25,15.3,6290.3,1.19,0.61,0.58,4.32,4.36,4.27
264,Josh Richardson,NOP,45,12,33,24.3,9986.6,1.89,1.05,0.84,4.33,4.85,3.82
265,Joshua Primo,SAS,4,3,1,23.3,9947.0,1.88,1.08,0.81,4.47,5.07,3.87
266,Jrue Holiday,MIL,48,36,12,32.9,12799.9,2.42,1.3,1.13,4.15,4.51,3.8
267,Juan Toscano-Anderson,UTA,33,14,19,12.6,5271.6,1.0,0.54,0.46,4.43,4.8,4.09
268,Juancho Hernangomez,TOR,41,20,21,14.8,6251.3,1.18,0.62,0.56,4.46,4.63,4.28
269,Julian Champagnie,SAS,2,2,0,3.3,1194.0,0.23,0.12,0.11,4.15,3.28,3.35
270,Julius Randle,NYK,62,35,27,35.8,13307.9,2.52,1.39,1.13,3.94,4.2,3.65
271,Justin Champagnie,TOR,3,2,1,3.6,1492.3,0.28,0.14,0.15,4.05,4.31,3.82
272,Justin Holiday,DAL,29,13,16,14.9,6081.5,1.15,0.63,0.52,4.28,4.73,3.85
273,Justin Jackson,BOS,23,15,8,4.7,1817.5,0.34,0.19,0.16,4.07,4.3,3.83
274,Justise Winslow,POR,29,15,14,26.8,10341.1,1.96,1.06,0.9,4.08,4.27,3.88
275,Jusuf Nurkic,POR,45,23,22,27.3,9898.2,1.87,1.01,0.87,3.87,4.11,3.62
276,KZ Okpala,SAC,35,19,16,7.1,3074.9,0.58,0.3,0.28,4.54,4.82,4.28
277,Kai Jones,CHA,28,7,21,8.8,3549.5,0.67,0.35,0.32,4.19,4.45,3.98
278,Karl-Anthony Towns,MIN,21,10,11,33.8,12664.4,2.4,1.22,1.18,3.99,4.18,3.82
279,Kawhi Leonard,LAC,35,23,12,32.8,12728.3,2.41,1.34,1.07,4.12,4.43,3.78
280,Keegan Murray,SAC,57,33,24,29.7,12136.4,2.3,1.22,1.08,4.34,4.77,3.95
281,Keita Bates-Diop,SAS,46,10,36,20.8,8648.3,1.64,0.88,0.76,4.4,4.8,4.02
282,Keldon Johnson,SAS,53,13,40,32.7,12967.5,2.46,1.36,1.1,4.22,4.72,3.72
283,Kelly Olynyk,UTA,50,24,26,28.2,10841.0,2.05,1.14,0.91,4.07,4.46,3.67
284,Kelly Oubre Jr.,CHA,37,12,25,32.1,12695.2,2.4,1.28,1.12,4.2,4.49,3.92
285,Kemba Walker,DAL,9,5,4,16.0,6018.7,1.14,0.64,0.5,4.01,4.4,3.6
286,Kendall Brown,IND,6,1,5,6.7,3001.2,0.57,0.29,0.28,4.59,4.81,4.4
287,Kendrick Nunn,WAS,51,25,26,14.5,5755.1,1.09,0.59,0.5,4.22,4.54,3.9
288,Kennedy Chandler,MEM,25,16,9,9.0,3587.5,0.68,0.36,0.31,4.16,4.38,3.94
289,Kenneth Lofton Jr.,MEM,9,6,3,3.9,1437.7,0.27,0.15,0.12,3.95,3.9,3.67
290,Kenrich Williams,OKC,51,26,25,22.7,9183.6,1.74,0.91,0.83,4.29,4.64,3.97
291,Kentavious Caldwell-Pope,DEN,58,41,17,31.4,11665.1,2.21,1.15,1.06,3.95,4.12,3.78
292,Kenyon Martin Jr.,HOU,59,13,46,26.5,9575.4,1.81,0.96,0.86,3.82,3.94,3.7
293,Keon Ellis,SAC,9,4,5,4.0,1641.9,0.31,0.16,0.16,4.29,4.32,4.27
294,Keon Johnson,POR,29,12,17,10.1,4089.1,0.77,0.41,0.36,4.22,4.38,4.05
295,Kessler Edwards,SAC,16,6,10,5.8,2394.9,0.45,0.24,0.21,4.29,4.59,3.99
296,Kevin Durant,PHX,39,26,13,36.0,12388.7,2.35,1.25,1.1,3.67,3.96,3.38
297,Kevin Huerter,SAC,56,31,25,30.3,12353.0,2.34,1.26,1.08,4.34,4.82,3.89
298,Kevin Knox II,POR,45,9,36,13.6,5539.2,1.05,0.57,0.48,4.28,4.69,3.87
299,Kevin Love,MIA,43,24,19,20.2,7311.2,1.38,0.75,0.63,3.83,3.98,3.67
300,Kevin Porter Jr.,HOU,40,10,30,34.0,13205.0,2.5,1.36,1.14,4.12,4.34,3.88
301,Kevon Harris,ORL,27,10,17,12.4,4966.3,0.94,0.48,0.46,4.18,4.25,4.12
302,Kevon Looney,GSW,59,29,30,23.4,8854.7,1.68,0.87,0.81,4.05,4.24,3.86
303,Khem Birch,SAS,20,9,11,8.1,3237.9,0.61,0.33,0.29,4.26,4.58,3.89
304,Khris Middleton,MIL,18,15,3,21.2,8120.3,1.54,0.84,0.7,4.06,4.45,3.64
305,Killian Hayes,DET,56,14,42,26.9,10394.8,1.97,1.07,0.9,4.13,4.46,3.81
306,Kira Lewis Jr.,NOP,15,6,9,10.6,4460.8,0.84,0.44,0.4,4.47,4.75,4.2
307,Klay Thompson,GSW,47,24,23,32.9,13016.7,2.47,1.34,1.13,4.2,4.71,3.72
308,Kris Dunn,UTA,2,2,0,20.0,7926.5,1.5,0.85,0.66,4.16,4.52,3.77
309,Kristaps Porzingis,WAS,51,22,29,32.6,11896.7,2.25,1.23,1.03,3.88,4.13,3.63
310,Kyle Anderson,MIN,49,25,24,26.1,10069.9,1.91,1.01,0.9,4.08,4.41,3.76
311,Kyle Kuzma,WAS,54,26,28,35.0,13608.7,2.58,1.42,1.15,4.11,4.47,3.74
312,Kyle Lowry,MIA,44,22,22,33.3,11600.7,2.2,1.21,0.99,3.7,4.01,3.39
313,Kyrie Irving,DAL,45,27,18,36.9,13600.4,2.58,1.38,1.19,3.91,4.27,3.57
314,LaMelo Ball,CHA,35,12,23,35.6,14816.5,2.81,1.53,1.27,4.41,4.93,3.92
315,Lamar Stevens,CLE,44,26,18,17.7,6898.4,1.31,0.68,0.63,4.13,4.19,4.07
316,Landry Shamet,PHX,30,14,16,21.4,9079.9,1.72,0.97,0.75,4.48,5.05,3.91
317,Larry Nance Jr.,NOP,50,24,26,22.3,8544.1,1.62,0.86,0.76,4.02,4.34,3.72
318,Lauri Markkanen,UTA,56,29,27,34.4,13257.8,2.51,1.39,1.12,4.07,4.41,3.72
319,LeBron James,LAL,46,23,23,36.0,12592.2,2.38,1.3,1.09,3.72,4.09,3.36
320,Leandro Bolmaro,UTA,14,8,6,4.9,2116.3,0.4,0.21,0.19,4.49,4.73,4.24
321,Lindy Waters III,OKC,24,11,13,10.9,4523.0,0.86,0.45,0.4,4.4,4.85,3.98
322,Lonnie Walker IV,LAL,43,18,25,26.3,9969.1,1.89,0.97,0.92,4.08,4.24,3.92
323,Luguentz Dort,OKC,52,25,27,30.1,12005.4,2.27,1.18,1.09,4.24,4.61,3.91
324,Luka Doncic,DAL,51,29,22,36.4,12569.9,2.38,1.36,1.02,3.66,4.06,3.24
325,Luka Garza,MIN,22,13,9,9.3,4070.6,0.77,0.41,0.36,4.62,4.91,4.27
326,Luke Kennard,MEM,38,22,16,20.8,8224.6,1.56,0.85,0.71,4.17,4.54,3.78
327,Luke Kornet,BOS,52,35,17,11.7,4651.3,0.88,0.47,0.41,4.2,4.43,3.95
328,Malachi Flynn,TOR,42,21,21,13.8,5618.1,1.06,0.58,0.49,4.27,4.59,3.94
329,Malaki Branham,SAS,46,8,38,22.5,9327.4,1.77,0.97,0.8,4.39,4.9,3.9
330,Malcolm Brogdon,BOS,52,37,15,25.4,9592.1,1.82,1.01,0.8,4.0,4.45,3.56
331,Malcolm Hill,CHI,4,3,1,2.0,740.5,0.14,0.07,0.07,4.18,4.46,3.92
332,Malik Beasley,LAL,59,30,29,26.4,9873.5,1.87,1.03,0.84,3.93,4.23,3.62
333,Malik Monk,SAC,56,33,23,22.9,9363.1,1.77,0.96,0.81,4.29,4.86,3.78
334,Mamadi Diakite,CLE,16,12,4,6.2,2333.1,0.44,0.23,0.21,4.01,4.11,3.79
335,MarJon Beauchamp,MIL,39,26,13,14.6,5985.7,1.13,0.59,0.54,4.35,4.54,4.17
336,Marcus Morris Sr.,LAC,54,29,25,28.6,10165.9,1.93,1.03,0.89,3.79,3.99,3.57
337,Marcus Smart,BOS,44,33,11,32.3,11409.5,2.16,1.16,1.0,3.76,4.09,3.44
338,Mark Williams,CHA,31,12,19,16.3,6493.5,1.23,0.63,0.6,4.21,4.48,3.97
339,Markelle Fultz,ORL,40,20,20,29.2,12287.1,2.33,1.25,1.08,4.49,4.86,4.11
340,Markieff Morris,DAL,27,16,11,10.6,3902.3,0.74,0.39,0.35,3.9,4.01,3.79
341,Marko Simonovic,CHI,2,0,2,1.8,692.0,0.13,0.06,0.07,4.51,3.82,2.48
342,Marvin Bagley III,DET,26,6,20,21.5,8481.6,1.61,0.85,0.76,4.25,4.39,4.07
343,Mason Plumlee,LAC,59,17,42,28.1,11174.8,2.12,1.14,0.98,4.25,4.59,3.9
344,Matisse Thybulle,POR,52,33,19,13.0,5282.9,1.0,0.5,0.5,4.3,4.32,4.27
345,Matt Ryan,MIN,32,14,18,9.5,3883.2,0.74,0.39,0.34,4.3,4.72,3.91
346,Matthew Dellavedova,SAC,25,14,11,5.9,2485.0,0.47,0.25,0.22,4.39,5.01,3.82
347,Max Christie,LAL,35,14,21,14.2,5944.4,1.13,0.6,0.53,4.42,4.7,4.15
348,Max Strus,MIA,59,30,29,29.9,12313.9,2.33,1.33,1.0,4.36,4.9,3.8
349,Maxi Kleber,DAL,22,13,9,25.6,9655.0,1.83,0.99,0.84,3.95,4.12,3.77
350,McKinley Wright IV,DAL,20,11,9,10.3,4278.3,0.81,0.42,0.39,4.4,4.6,4.19
351,Meyers Leonard,MIL,1,1,0,14.9,5393.0,1.02,0.56,0.46,3.69,4.44,3.69
352,Mfiondu Kabengele,BOS,2,1,1,7.0,2422.0,0.46,0.26,0.2,3.56,3.92,3.19
353,Micah Potter,UTA,3,2,1,4.8,2103.3,0.4,0.22,0.18,4.68,4.42,4.15
354,Michael Foster Jr.,PHI,1,1,0,1.0,356.0,0.07,0.05,0.02,5.13,0.0,0.0
355,Michael Porter Jr.,DEN,44,31,13,29.1,11015.4,2.09,1.08,1.01,4.04,4.15,3.92
356,Mikal Bridges,BKN,60,31,29,36.1,14408.6,2.73,1.47,1.26,4.24,4.55,3.94
357,Mike Conley,MIN,47,23,24,29.7,11698.6,2.22,1.22,1.0,4.15,4.46,3.83
358,Mike Muscala,BOS,46,22,24,15.2,6387.5,1.21,0.67,0.54,4.44,5.04,3.88
359,Miles McBride,NYK,48,27,21,12.4,5124.8,0.97,0.52,0.45,4.35,4.5,4.2
360,Mitchell Robinson,NYK,40,23,17,26.9,10085.6,1.91,1.01,0.9,3.99,4.04,3.94
361,Mo Bamba,LAL,42,20,22,17.1,6386.0,1.21,0.65,0.56,3.97,4.2,3.74
362,Monte Morris,WAS,51,25,26,28.1,10874.2,2.06,1.15,0.9,4.11,4.49,3.7
363,Montrezl Harrell,PHI,50,32,18,12.5,4620.3,0.88,0.47,0.41,3.93,4.16,3.7
364,Moritz Wagner,ORL,40,19,21,20.9,8243.5,1.56,0.85,0.71,4.17,4.49,3.83
365,Moses Brown,LAC,34,16,18,8.5,3397.6,0.64,0.35,0.3,4.21,4.46,3.9
366,Moses Moody,GSW,45,22,23,14.1,5495.3,1.04,0.56,0.48,4.12,4.44,3.81
367,Moussa Diabate,LAC,17,8,9,10.0,4279.2,0.81,0.44,0.37,4.44,4.75,4.13
368,Myles Turner,IND,52,24,28,29.9,11340.8,2.15,1.13,1.02,4.04,4.36,3.73
369,Naji Marshall,NOP,56,28,28,24.6,9704.6,1.84,0.97,0.87,4.16,4.41,3.92
370,Nassir Little,POR,38,19,19,17.2,6872.4,1.3,0.71,0.6,4.21,4.42,3.97
371,Nathan Knight,MIN,33,16,17,8.1,3172.7,0.6,0.32,0.29,4.09,4.31,3.88
372,Naz Reid,MIN,54,25,29,17.7,7110.9,1.35,0.71,0.64,4.24,4.62,3.89
373,Neemias Queta,SAC,4,1,3,6.1,2631.0,0.5,0.25,0.24,4.44,4.58,4.3
374,Nerlens Noel,DET,14,2,12,10.8,4184.5,0.79,0.41,0.38,4.05,4.43,3.71
375,Nic Claxton,BKN,55,30,25,29.4,11623.1,2.2,1.13,1.07,4.23,4.49,3.99
376,Nick Richards,CHA,47,14,33,17.4,7254.3,1.37,0.74,0.64,4.43,4.72,4.14
377,Nickeil Alexander-Walker,MIN,39,18,21,14.3,6031.5,1.14,0.62,0.52,4.43,4.8,4.06
378,Nicolas Batum,LAC,58,33,25,22.0,8735.5,1.65,0.85,0.81,4.17,4.22,4.11
379,Nikola Jokic,DEN,53,39,14,33.5,12052.6,2.28,1.24,1.04,3.83,4.2,3.47
380,Nikola Jovic,MIA,15,7,8,13.6,5507.7,1.04,0.57,0.47,4.3,4.76,3.89
381,Nikola Vucevic,CHI,59,26,33,33.9,12248.8,2.32,1.2,1.12,3.86,4.08,3.64
382,Noah Vonleh,BOS,23,17,6,7.5,2963.3,0.56,0.31,0.25,4.19,4.62,3.77
383,Norman Powell,LAC,51,27,24,26.1,10307.6,1.95,1.06,0.89,4.14,4.45,3.82
384,O.G. Anunoby,TOR,47,23,24,35.8,13617.0,2.58,1.32,1.25,4.03,4.19,3.88
385,Obi Toppin,NYK,47,25,22,14.8,6243.7,1.18,0.63,0.55,4.47,4.79,4.14
386,Ochai Agbaji,UTA,39,23,16,15.7,6350.9,1.2,0.65,0.56,4.25,4.57,3.96
387,Onyeka Okongwu,ATL,58,30,28,24.0,9319.8,1.77,0.9,0.86,4.13,4.28,3.97
388,Orlando Robinson,MIA,29,17,12,13.7,5452.7,1.03,0.55,0.48,4.23,4.29,4.2
389,Oshae Brissett,IND,49,21,28,16.0,6545.9,1.24,0.67,0.57,4.31,4.69,3.94
390,Otto Porter Jr.,TOR,8,4,4,18.3,7313.4,1.39,0.74,0.65,4.24,4.52,3.96
391,Ousmane Dieng,OKC,19,8,11,15.0,5979.5,1.13,0.6,0.53,4.24,4.72,3.81
392,P.J. Tucker,PHI,57,37,20,26.1,10021.5,1.9,0.99,0.91,4.11,4.2,4.02
393,P.J. Washington,CHA,60,18,42,32.9,13127.5,2.49,1.36,1.13,4.25,4.71,3.81
394,PJ Dozier,SAC,4,4,0,2.6,1036.0,0.2,0.11,0.08,4.23,4.31,3.11
395,Paolo Banchero,ORL,54,22,32,33.7,13137.3,2.49,1.36,1.13,4.14,4.57,3.73
396,Pascal Siakam,TOR,51,25,26,37.6,14362.4,2.72,1.49,1.23,4.05,4.47,3.63
397,Pat Connaughton,MIL,41,28,13,25.4,10218.8,1.94,1.05,0.89,4.28,4.67,3.9
398,Patrick Baldwin Jr.,GSW,18,6,12,8.6,3497.4,0.66,0.37,0.3,4.29,4.76,3.82
399,Patrick Beverley,CHI,46,22,24,26.8,10455.0,1.98,1.03,0.95,4.19,4.39,4.0
400,Patrick Williams,CHI,59,26,33,29.0,11611.5,2.2,1.14,1.06,4.28,4.59,3.99
401,Patty Mills,BKN,36,18,18,13.3,5407.1,1.02,0.55,0.47,4.35,4.67,4.01
402,Paul George,LAC,45,27,18,34.4,12850.5,2.43,1.34,1.09,3.97,4.32,3.61
403,Paul Reed,PHI,46,29,17,9.4,3946.0,0.75,0.4,0.35,4.42,4.69,4.15
404,Payton Pritchard,BOS,42,30,12,12.8,5218.5,0.99,0.53,0.46,4.32,4.59,4.05
405,Peyton Watson,DEN,13,8,5,3.2,1308.3,0.25,0.14,0.11,4.17,4.43,3.86
406,Precious Achiuwa,TOR,37,21,16,23.5,9256.8,1.75,0.92,0.83,4.16,4.34,3.99
407,Quentin Grimes,NYK,51,29,22,29.8,11382.3,2.16,1.16,0.99,4.05,4.18,3.91
408,Quenton Jackson,WAS,3,2,1,2.6,1135.3,0.22,0.13,0.09,4.2,4.9,4.88
409,R.J. Hampton,DET,27,7,20,13.5,5587.4,1.06,0.58,0.48,4.36,4.67,4.0
410,RJ Barrett,NYK,55,30,25,34.3,13622.8,2.58,1.41,1.17,4.22,4.51,3.91
411,Raul Neto,CLE,40,26,14,10.3,4005.1,0.76,0.41,0.35,4.08,4.21,3.95
412,Reggie Bullock,DAL,59,31,28,30.3,11384.1,2.16,1.14,1.02,3.98,4.03,3.92
413,Reggie Jackson,DEN,54,29,25,25.5,9648.2,1.83,1.0,0.82,4.03,4.35,3.7
414,Richaun Holmes,SAC,34,17,17,8.9,3460.9,0.66,0.33,0.32,4.09,4.29,3.91
415,Ricky Rubio,CLE,15,10,5,16.5,6658.4,1.26,0.71,0.55,4.29,4.63,3.92
416,Robert Covington,LAC,36,15,21,16.2,6097.5,1.15,0.62,0.53,3.93,4.24,3.62
417,Robert Williams III,BOS,25,17,8,24.0,9071.2,1.72,0.92,0.79,4.03,4.26,3.8
418,Robin Lopez,CLE,31,22,9,7.8,2942.9,0.56,0.31,0.25,4.01,4.2,3.75
419,Rodney McGruder,DET,21,3,18,10.4,4416.1,0.84,0.44,0.4,4.51,4.9,4.14
420,Romeo Langford,SAS,31,10,21,20.3,8503.2,1.61,0.84,0.77,4.45,4.72,4.21
421,Ron Harper Jr.,TOR,3,2,1,3.1,1249.0,0.24,0.13,0.11,4.08,4.96,3.3
422,Royce O'Neale,BKN,56,31,25,33.2,12803.2,2.42,1.32,1.1,4.12,4.6,3.66
423,Rudy Gay,UTA,46,25,21,14.4,5611.0,1.06,0.58,0.49,4.09,4.36,3.82
424,Rudy Gobert,MIN,51,23,28,30.5,11945.8,2.26,1.19,1.08,4.17,4.45,3.89
425,Rui Hachimura,LAL,42,23,19,24.8,9865.8,1.87,1.01,0.85,4.21,4.52,3.89
426,Russell Westbrook,LAC,53,25,28,28.9,10630.6,2.01,1.11,0.91,3.9,4.36,3.46
427,Ryan Arcidiacono,POR,14,8,6,5.0,2096.9,0.4,0.22,0.17,4.49,4.8,3.99
428,Ryan Rollins,GSW,12,5,7,5.2,2199.4,0.42,0.22,0.19,4.47,4.7,4.23
429,Saben Lee,PHX,20,12,8,14.7,6111.6,1.16,0.62,0.54,4.35,4.58,4.08
430,Saddiq Bey,ATL,54,13,41,28.5,10972.0,2.08,1.09,0.98,4.08,4.27,3.89
431,Sam Hauser,BOS,59,42,17,15.6,6703.6,1.27,0.71,0.56,4.56,5.03,4.08
432,Sandro Mamukelashvili,MIL,24,17,7,9.0,3763.3,0.71,0.39,0.32,4.38,4.73,4.06
433,Santi Aldama,MEM,56,33,23,22.0,9126.7,1.73,0.91,0.82,4.39,4.63,4.16
434,Scottie Barnes,TOR,58,28,30,35.3,14184.4,2.69,1.44,1.25,4.25,4.58,3.93
435,Scotty Pippen Jr.,LAL,6,1,5,5.3,2216.3,0.42,0.22,0.2,4.32,4.71,3.96
436,Serge Ibaka,MIL,16,11,5,11.6,4277.7,0.81,0.45,0.36,3.9,4.03,3.69
437,Seth Curry,BKN,41,27,14,22.8,8512.2,1.61,0.87,0.75,3.95,4.24,3.66
438,Shaedon Sharpe,POR,58,27,31,20.3,8049.1,1.52,0.81,0.72,4.18,4.31,4.03
439,Shai Gilgeous-Alexander,OKC,54,25,29,35.5,13416.6,2.54,1.38,1.16,4.0,4.54,3.51
440,Shake Milton,PHI,55,39,16,20.9,8155.8,1.54,0.83,0.71,4.13,4.44,3.81
441,Simone Fontecchio,UTA,33,19,14,9.9,4216.1,0.8,0.45,0.35,4.45,4.87,4.01
442,Spencer Dinwiddie,BKN,58,30,28,34.0,12207.7,2.31,1.3,1.02,3.83,4.18,3.46
443,Stanley Johnson,SAS,29,5,24,15.8,6563.2,1.24,0.67,0.58,4.35,4.81,3.94
444,Stanley Umude,DET,1,0,1,2.1,932.0,0.18,0.08,0.09,4.66,6.81,3.54
445,Stephen Curry,GSW,37,19,18,34.9,13772.8,2.61,1.46,1.15,4.2,4.87,3.58
446,Sterling Brown,LAL,4,2,2,6.1,2630.8,0.5,0.26,0.24,4.45,4.38,4.54
447,Steven Adams,MEM,42,28,14,27.0,10210.8,1.93,1.01,0.92,4.02,4.19,3.85
448,Svi Mykhailiuk,CHA,15,10,5,4.8,1997.8,0.38,0.19,0.18,4.4,4.58,4.22
449,T.J. McConnell,IND,59,25,34,19.5,8577.9,1.62,0.86,0.76,4.63,5.04,4.24
450,T.J. Warren,PHX,28,17,11,18.0,7212.1,1.37,0.71,0.65,4.21,4.3,4.12
451,Taj Gibson,WAS,37,17,20,9.9,3810.4,0.72,0.38,0.34,4.04,4.16,3.9
452,Talen Horton-Tucker,UTA,48,25,23,17.1,6592.6,1.25,0.69,0.55,4.06,4.43,3.68
453,Tari Eason,HOU,59,13,46,19.4,7777.0,1.47,0.8,0.67,4.22,4.42,4.01
454,Taurean Prince,MIN,37,21,16,21.3,8277.7,1.57,0.82,0.75,4.09,4.36,3.83
455,Terance Mann,LAC,61,33,28,23.4,9443.6,1.79,0.94,0.85,4.27,4.41,4.12
456,Terence Davis,SAC,46,26,20,13.9,5799.1,1.1,0.57,0.53,4.4,4.8,4.04
457,Terrence Ross,PHX,44,17,27,22.6,8782.4,1.66,0.9,0.76,4.13,4.45,3.8
458,Terry Rozier,CHA,51,15,36,35.6,14436.5,2.73,1.51,1.23,4.33,4.77,3.89
459,Terry Taylor,CHI,27,10,17,8.6,3584.6,0.68,0.36,0.31,4.37,4.79,3.97
460,Thaddeus Young,TOR,48,21,27,15.8,6188.5,1.17,0.63,0.54,4.14,4.32,3.94
461,Thanasis Antetokounmpo,MIL,26,18,8,4.1,1667.1,0.32,0.17,0.15,4.25,4.36,4.13
462,Theo Maledon,CHA,36,10,26,16.1,6760.9,1.28,0.7,0.58,4.4,4.83,3.97
463,Theo Pinson,DAL,33,16,17,7.2,2902.4,0.55,0.29,0.26,4.18,4.43,3.96
464,Thomas Bryant,DEN,46,25,21,20.4,7831.2,1.48,0.79,0.69,4.11,4.42,3.79
465,Tim Hardaway Jr.,DAL,55,32,23,30.2,11184.9,2.12,1.16,0.96,3.94,4.17,3.7
466,Tobias Harris,PHI,55,36,19,33.6,12619.2,2.39,1.28,1.11,3.99,4.14,3.83
467,Tony Bradley,CHI,11,4,7,2.9,1232.5,0.23,0.12,0.12,4.35,4.68,4.07
468,Torrey Craig,PHX,58,32,26,25.8,10804.3,2.05,1.09,0.96,4.44,4.67,4.21
469,Trae Young,ATL,53,28,25,35.4,13343.1,2.53,1.4,1.13,3.98,4.44,3.53
470,Tre Jones,SAS,51,14,37,29.3,12399.7,2.35,1.28,1.06,4.49,4.95,4.03
471,Tre Mann,OKC,53,25,28,18.3,7368.8,1.4,0.75,0.65,4.29,4.62,3.96
472,Trendon Watford,POR,43,21,22,16.3,6222.6,1.18,0.65,0.53,4.01,4.28,3.71
473,Trent Forrest,ATL,18,6,12,13.3,5284.4,1.0,0.52,0.48,4.18,4.34,4.02
474,Trevelin Queen,IND,7,2,5,10.0,4149.6,0.79,0.43,0.36,4.4,5.01,3.83
475,Trevor Hudgins,HOU,5,0,5,5.7,2196.6,0.42,0.23,0.19,4.07,4.39,3.76
476,Trevor Keels,NYK,1,1,0,0.9,369.0,0.07,0.04,0.03,5.98,0.0,0.0
477,Trey Lyles,SAC,53,31,22,16.1,6641.3,1.26,0.66,0.59,4.34,4.7,3.98
478,Trey Murphy III,NOP,58,27,31,29.2,11582.4,2.19,1.13,1.07,4.21,4.41,4.02
479,Troy Brown Jr.,LAL,54,25,29,24.0,9778.4,1.85,0.97,0.88,4.35,4.61,4.1
480,Ty Jerome,GSW,38,16,22,18.3,7068.7,1.34,0.76,0.58,4.07,4.57,3.55
481,TyTy Washington Jr.,HOU,24,3,21,13.6,5128.0,0.97,0.53,0.44,4.0,4.31,3.68
482,Tyler Dorsey,DAL,3,2,1,2.8,909.3,0.17,0.09,0.08,3.35,3.97,2.72
483,Tyler Herro,MIA,47,25,22,35.4,14252.4,2.7,1.48,1.22,4.29,4.63,3.93
484,Tyrese Haliburton,IND,50,25,25,33.5,13521.5,2.56,1.43,1.13,4.28,4.92,3.69
485,Tyrese Martin,ATL,13,8,5,3.5,1437.5,0.27,0.15,0.12,4.21,4.48,3.93
486,Tyrese Maxey,PHI,40,26,14,32.7,13285.6,2.52,1.38,1.14,4.32,4.63,3.99
487,Tyus Jones,MEM,59,36,23,22.9,9372.1,1.78,0.96,0.82,4.32,4.68,3.96
488,Udoka Azubuike,UTA,25,14,11,5.8,2142.3,0.41,0.21,0.19,3.83,3.86,3.79
489,Udonis Haslem,MIA,6,3,3,7.9,2847.8,0.54,0.29,0.25,3.79,3.91,3.66
490,Usman Garuba,HOU,52,12,40,13.6,5246.7,0.99,0.52,0.47,4.07,4.17,3.96
491,Vernon Carey Jr.,WAS,11,8,3,2.6,1029.6,0.2,0.11,0.08,4.0,4.1,3.87
492,Victor Oladipo,MIA,28,17,11,27.9,10483.2,1.99,1.08,0.9,3.97,4.24,3.68
493,Vince Williams Jr.,MEM,9,5,4,5.4,2304.1,0.44,0.23,0.21,4.44,4.41,4.49
494,Vit Krejci,ATL,22,11,11,5.6,2186.1,0.41,0.22,0.19,4.09,4.35,3.82
495,Vlatko Cancar,DEN,46,31,15,16.3,6164.5,1.17,0.64,0.53,3.99,4.23,3.74
496,Walker Kessler,UTA,59,29,30,21.6,8702.1,1.65,0.89,0.76,4.25,4.5,4.0
497,Wendell Carter Jr.,ORL,41,17,24,29.8,10836.0,2.05,1.08,0.97,3.86,4.15,3.59
498,Wendell Moore Jr.,MIN,24,13,11,5.8,2587.6,0.49,0.26,0.23,4.71,5.16,4.21
499,Wenyen Gabriel,LAL,47,23,24,15.2,6172.8,1.17,0.64,0.53,4.34,4.79,3.91
500,Wesley Matthews,MIL,39,29,10,15.6,6351.8,1.2,0.65,0.55,4.27,4.62,3.93
501,Will Barton,WAS,40,18,22,19.6,7587.6,1.44,0.79,0.65,4.09,4.39,3.78
502,Willy Hernangomez,NOP,30,16,14,12.8,5151.1,0.98,0.52,0.46,4.26,4.52,4.0
503,Xavier Tillman,MEM,40,25,15,15.4,6277.0,1.19,0.62,0.57,4.32,4.58,4.06
504,Yuta Watanabe,BKN,44,23,21,17.7,7097.8,1.34,0.71,0.63,4.26,4.52,3.99
505,Zach Collins,SAS,49,13,36,21.6,8294.4,1.57,0.85,0.73,4.05,4.41,3.69
506,Zach LaVine,CHI,55,25,30,35.9,13927.4,2.64,1.41,1.23,4.13,4.56,3.72
507,Zeke Nnaji,DEN,43,29,14,13.5,5272.2,1.0,0.53,0.47,4.1,4.24,3.95
508,Ziaire Williams,MEM,29,17,12,16.9,6760.1,1.28,0.64,0.64,4.21,4.37,4.06
509,Zion Williamson,NOP,29,17,12,33.0,13026.6,2.47,1.34,1.12,4.19,4.67,3.74
