,PLAYER,TEAM,GP,W,L,MIN,Touches,Elbow Touches,FGM,FGA,FG%,FTM,FTA,FT%,PTS,PTS%,PASS,PASS%,AST,AST%,TO,TOV%,PF,PF%
37,Bogdan Bogdanovic,ATL,34,16,18,29.8,43.0,0.8,0.2,0.4,50.0,0.0,0.0,0.0,0.4,44.4,0.4,51.9,0.1,21.4,0.0,0.0,0.0,0.0
38,Bojan Bogdanovic,DET,55,15,40,32.0,46.8,0.8,0.3,0.5,60.0,0.1,0.1,100.0,0.8,100.0,0.1,19.0,0.0,25.0,0.0,2.4,0.0,4.8
39,Bol Bol,ORL,54,21,33,23.2,24.9,0.4,0.2,0.2,84.6,0.0,0.0,100.0,0.5,113.6,0.1,31.8,0.0,28.6,0.0,4.5,0.0,4.5
40,Bones Hyland,LAC,44,30,14,19.4,46.4,0.2,0.1,0.1,75.0,0.0,0.0,0.0,0.1,60.0,0.1,50.0,0.0,20.0,0.0,10.0,0.0,0.0
41,Bradley Beal,WAS,36,20,16,32.9,66.6,2.1,0.5,1.1,50.0,0.1,0.1,100.0,1.3,60.0,0.8,40.0,0.1,16.7,0.1,5.3,0.1,2.7
42,Brandon Boston Jr.,LAC,21,8,13,11.7,20.3,0.1,0.0,0.1,50.0,0.0,0.0,0.0,0.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,Brandon Clarke,MEM,51,29,22,20.0,29.3,4.4,1.2,1.7,67.4,0.2,0.3,57.1,2.6,59.4,2.3,52.2,0.4,17.1,0.1,2.7,0.1,3.1
44,Brandon Ingram,NOP,24,12,12,32.2,64.6,1.5,0.5,0.8,72.2,0.1,0.1,100.0,1.2,82.9,0.5,37.1,0.3,46.2,0.0,2.9,0.0,2.9
45,Braxton Key,DET,3,0,3,3.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,Brook Lopez,MIL,57,40,17,30.3,33.9,2.3,0.4,0.8,52.2,0.2,0.2,71.4,1.1,46.2,1.2,51.5,0.2,16.4,0.1,5.4,0.1,5.4
47,Bruce Brown,DEN,58,41,17,28.8,53.1,0.8,0.3,0.5,69.0,0.0,0.1,50.0,0.8,91.7,0.3,31.3,0.1,26.7,0.0,4.2,0.0,4.2
48,Bruno Fernando,ATL,32,9,23,11.5,20.6,1.5,0.2,0.5,41.2,0.1,0.1,50.0,0.5,34.7,0.8,49.0,0.0,4.2,0.1,4.1,0.1,4.1
49,Bryce McGowens,CHA,26,8,18,14.7,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,Bryn Forbes,MIN,25,9,16,10.7,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
51,Buddy Boeheim,DET,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Buddy Hield,IND,60,26,34,32.0,60.0,0.4,0.1,0.1,71.4,0.0,0.0,0.0,0.2,54.5,0.2,54.5,0.0,8.3,0.1,13.6,0.0,0.0
53,CJ McCollum,NOP,52,26,26,35.0,75.3,0.9,0.3,0.4,56.5,0.0,0.0,100.0,0.6,67.4,0.4,41.3,0.1,15.8,0.1,6.5,0.0,2.2
54,Cade Cunningham,DET,12,3,9,33.3,78.3,0.3,0.2,0.3,66.7,0.0,0.0,0.0,0.3,100.0,0.1,25.0,0.1,100.0,0.0,0.0,0.0,0.0
55,Caleb Houstan,ORL,34,12,22,16.1,13.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0
56,Caleb Martin,MIA,49,26,23,30.3,39.6,0.6,0.2,0.3,69.2,0.0,0.0,100.0,0.4,73.3,0.3,43.3,0.0,7.7,0.0,6.7,0.0,0.0
57,Cam Reddish,POR,23,10,13,22.1,20.3,0.7,0.2,0.4,55.6,0.0,0.0,0.0,0.4,58.8,0.3,35.3,0.1,33.3,0.1,11.8,0.0,0.0
58,Cam Thomas,BKN,41,25,16,16.6,29.5,0.4,0.1,0.2,55.6,0.0,0.0,100.0,0.3,87.5,0.1,31.3,0.0,40.0,0.0,6.3,0.0,0.0
59,Cameron Johnson,BKN,20,14,6,25.9,35.2,0.6,0.3,0.5,55.6,0.0,0.0,0.0,0.5,83.3,0.1,16.7,0.0,0.0,0.0,0.0,0.0,0.0
60,Cameron Payne,PHX,28,15,13,24.0,57.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0
61,Caris LeVert,CLE,55,33,22,30.4,49.7,0.6,0.1,0.3,35.7,0.1,0.1,75.0,0.3,48.5,0.2,39.4,0.0,7.7,0.0,3.0,0.1,12.1
62,Carlik Jones,CHI,1,0,1,21.7,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,Cedi Osman,CLE,58,37,21,21.0,30.2,0.3,0.2,0.2,90.9,0.0,0.0,0.0,0.3,100.0,0.2,45.0,0.0,22.2,0.0,0.0,0.0,0.0
64,Charles Bassey,SAS,26,5,21,13.6,22.9,1.4,0.2,0.4,54.5,0.2,0.2,83.3,0.7,48.6,0.7,48.6,0.2,33.3,0.2,10.8,0.1,5.4
65,Chima Moneke,SAC,2,1,1,4.0,6.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0
66,Chimezie Metu,SAC,44,25,19,10.8,16.0,1.3,0.2,0.3,53.3,0.1,0.1,66.7,0.5,38.2,0.7,58.2,0.2,25.0,0.1,7.3,0.0,3.6
67,Chris Boucher,TOR,53,26,27,20.8,24.7,0.5,0.1,0.2,46.2,0.1,0.1,66.7,0.3,68.0,0.1,24.0,0.0,16.7,0.0,8.0,0.1,12.0
68,Chris Duarte,IND,36,14,22,19.3,28.6,0.3,0.0,0.1,20.0,0.1,0.1,100.0,0.2,60.0,0.1,20.0,0.0,0.0,0.0,10.0,0.1,20.0
69,Chris Paul,PHX,39,20,19,32.0,75.8,0.3,0.0,0.1,0.0,0.1,0.1,60.0,0.0,8.3,0.2,58.3,0.0,14.3,0.0,8.3,0.0,8.3
70,Chris Silva,DAL,1,1,0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,Christian Braun,DEN,54,38,16,15.5,17.4,0.3,0.1,0.1,80.0,0.1,0.1,75.0,0.2,68.8,0.1,50.0,0.0,25.0,0.0,6.3,0.0,12.5
72,Christian Koloko,TOR,45,21,24,14.6,15.4,0.9,0.1,0.4,33.3,0.1,0.2,85.7,0.4,41.5,0.4,46.3,0.1,15.8,0.0,2.4,0.1,7.3
73,Christian Wood,DAL,48,26,22,27.7,48.9,2.2,0.5,0.8,65.0,0.4,0.4,90.0,1.5,68.9,0.9,42.5,0.2,17.8,0.1,5.7,0.2,9.4
74,Chuma Okeke,ORL,19,5,14,21.3,25.0,0.2,0.1,0.1,100.0,0.0,0.0,0.0,0.1,66.7,0.1,66.7,0.1,50.0,0.0,0.0,0.0,0.0
75,Clint Capela,ATL,43,23,20,26.9,37.0,2.7,0.7,0.9,70.0,0.1,0.2,62.5,1.4,54.4,1.5,55.3,0.2,15.9,0.1,4.4,0.1,3.5
76,Coby White,CHI,50,22,28,22.4,34.7,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
77,Cody Martin,CHA,7,2,5,19.1,21.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0
78,Cole Anthony,ORL,39,18,21,25.0,53.7,0.3,0.1,0.1,100.0,0.0,0.1,50.0,0.2,58.3,0.2,58.3,0.0,14.3,0.0,8.3,0.0,8.3
79,Cole Swider,LAL,6,1,5,6.7,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Collin Sexton,UTA,47,24,23,24.0,46.1,0.4,0.0,0.1,40.0,0.1,0.1,100.0,0.2,52.6,0.2,42.1,0.1,37.5,0.0,5.3,0.1,15.8
81,Corey Kispert,WAS,50,24,26,27.2,30.6,0.5,0.1,0.3,50.0,0.0,0.0,100.0,0.3,73.9,0.1,26.1,0.0,33.3,0.0,8.7,0.0,4.3
82,Cory Joseph,DET,40,10,30,15.8,33.9,0.1,0.0,0.1,33.3,0.0,0.0,0.0,0.1,40.0,0.1,40.0,0.0,50.0,0.0,0.0,0.0,0.0
83,D'Angelo Russell,LAL,57,29,28,32.8,82.6,0.6,0.2,0.3,66.7,0.0,0.0,0.0,0.5,76.5,0.2,38.2,0.0,0.0,0.0,5.9,0.0,0.0
84,Daishen Nix,HOU,41,11,30,15.5,35.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0
85,Dalano Banton,TOR,26,14,12,9.5,21.4,0.2,0.1,0.1,66.7,0.0,0.0,0.0,0.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Dalen Terry,CHI,22,10,12,5.2,7.7,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Damian Jones,UTA,23,6,17,8.0,9.4,1.0,0.0,0.2,25.0,0.1,0.1,100.0,0.2,17.4,0.6,56.5,0.0,7.7,0.1,13.0,0.0,4.3
88,Damian Lillard,POR,46,23,23,36.2,88.1,0.4,0.1,0.1,66.7,0.1,0.1,100.0,0.3,68.4,0.2,36.8,0.0,14.3,0.1,21.1,0.0,5.3
89,Damion Lee,PHX,60,32,28,22.1,30.8,0.3,0.1,0.1,83.3,0.0,0.0,0.0,0.2,55.6,0.2,61.1,0.0,0.0,0.0,5.6,0.0,0.0
90,Daniel Gafford,WAS,56,26,30,18.7,26.4,2.0,0.6,0.8,70.2,0.1,0.3,50.0,1.3,67.0,0.9,43.8,0.1,10.2,0.1,7.1,0.1,5.4
91,Daniel Theis,IND,6,1,5,15.5,23.2,2.5,0.8,1.5,55.6,0.2,0.3,50.0,2.0,80.0,0.8,33.3,0.2,20.0,0.0,0.0,0.2,6.7
92,Danny Green,CLE,4,1,3,13.8,18.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0
93,Danuel House Jr.,PHI,37,24,13,14.8,16.6,0.2,0.1,0.1,75.0,0.0,0.0,0.0,0.2,116.7,0.0,16.7,0.0,100.0,0.0,16.7,0.0,0.0
94,Dario Saric,OKC,38,18,20,14.4,22.6,0.6,0.2,0.2,66.7,0.0,0.0,0.0,0.3,59.1,0.3,54.5,0.1,16.7,0.0,0.0,0.0,0.0
95,Darius Bazley,PHX,36,16,20,15.4,23.9,0.9,0.2,0.4,50.0,0.2,0.3,60.0,0.6,71.0,0.2,22.6,0.0,0.0,0.1,6.5,0.1,16.1
96,Darius Days,HOU,3,0,3,7.8,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,Darius Garland,CLE,51,28,23,35.2,77.9,0.6,0.2,0.3,61.5,0.1,0.1,100.0,0.4,69.0,0.2,41.4,0.1,33.3,0.0,0.0,0.0,6.9
98,David Duke Jr.,BKN,16,7,9,8.8,11.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0
99,David Roddy,MEM,46,29,17,17.8,19.9,0.4,0.1,0.2,30.0,0.0,0.0,50.0,0.2,44.4,0.1,27.8,0.0,40.0,0.0,11.1,0.0,5.6
100,Davion Mitchell,SAC,56,31,25,17.8,34.4,0.1,0.0,0.1,33.3,0.0,0.0,100.0,0.1,57.1,0.1,42.9,0.0,66.7,0.0,0.0,0.0,14.3
101,Davis Bertans,DAL,34,17,17,10.6,12.6,0.2,0.1,0.1,100.0,0.0,0.0,0.0,0.1,57.1,0.1,71.4,0.0,0.0,0.0,0.0,0.0,0.0
102,Davon Reed,LAL,37,24,13,8.8,16.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,60.0,0.0,33.3,0.1,40.0,0.0,0.0
103,Day'Ron Sharpe,BKN,32,16,16,10.2,16.4,1.3,0.3,0.4,66.7,0.2,0.3,60.0,0.7,53.7,0.6,43.9,0.1,16.7,0.2,12.2,0.2,12.2
104,De'Aaron Fox,SAC,52,31,21,34.0,79.6,0.4,0.1,0.2,63.6,0.0,0.0,0.0,0.3,66.7,0.1,33.3,0.0,14.3,0.1,14.3,0.0,0.0
105,De'Andre Hunter,ATL,49,27,22,32.0,38.7,1.0,0.4,0.7,57.6,0.1,0.2,87.5,0.9,93.8,0.1,14.6,0.0,14.3,0.1,6.3,0.1,8.3
106,De'Anthony Melton,PHI,54,36,18,28.5,51.4,0.6,0.1,0.2,77.8,0.0,0.0,0.0,0.3,43.8,0.4,71.9,0.1,21.7,0.0,0.0,0.0,0.0
107,DeAndre Jordan,DEN,34,21,13,14.6,19.1,2.4,0.1,0.2,37.5,0.0,0.1,25.0,0.2,8.4,2.0,80.7,0.4,17.9,0.1,4.8,0.1,2.4
108,DeMar DeRozan,CHI,52,24,28,36.3,61.1,1.3,0.3,0.7,43.2,0.3,0.3,92.9,0.9,71.0,0.4,29.0,0.1,25.0,0.0,2.9,0.1,8.7
109,Dean Wade,CLE,31,22,9,21.7,24.1,0.3,0.1,0.1,100.0,0.0,0.0,0.0,0.1,40.0,0.2,60.0,0.0,0.0,0.1,20.0,0.0,0.0
110,Deandre Ayton,PHX,51,24,27,30.2,53.5,5.4,2.1,3.6,58.2,0.4,0.5,75.0,4.5,83.3,1.3,23.6,0.3,23.1,0.3,5.1,0.2,4.0
111,Dejounte Murray,ATL,54,27,27,36.5,72.8,0.6,0.1,0.3,35.3,0.0,0.0,0.0,0.2,34.3,0.3,42.9,0.1,26.7,0.0,5.7,0.0,0.0
112,Delon Wright,WAS,29,19,10,22.5,45.3,0.3,0.1,0.1,100.0,0.0,0.0,0.0,0.2,60.0,0.2,60.0,0.0,16.7,0.0,10.0,0.0,0.0
113,Deni Avdija,WAS,56,27,29,26.3,43.6,0.8,0.2,0.4,61.9,0.0,0.0,50.0,0.5,63.0,0.4,47.8,0.1,22.7,0.0,2.2,0.0,2.2
114,Dennis Schroder,LAL,46,23,23,30.0,52.2,0.3,0.1,0.1,50.0,0.0,0.0,0.0,0.1,50.0,0.1,41.7,0.0,0.0,0.0,8.3,0.0,0.0
115,Dennis Smith Jr.,CHA,38,11,27,25.0,50.7,0.3,0.1,0.2,62.5,0.0,0.0,0.0,0.3,84.6,0.1,23.1,0.0,0.0,0.1,15.4,0.0,0.0
116,Deonte Burton,SAC,2,1,1,3.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Dereon Seabron,NOP,5,2,3,2.3,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,Derrick Jones Jr.,CHI,45,17,28,15.1,20.0,0.7,0.2,0.4,55.6,0.1,0.1,83.3,0.6,81.8,0.2,27.3,0.0,22.2,0.1,9.1,0.1,9.1
119,Derrick Rose,NYK,26,11,15,12.9,27.6,0.2,0.1,0.2,40.0,0.0,0.0,0.0,0.2,66.7,0.0,16.7,0.0,0.0,0.0,0.0,0.0,0.0
120,Derrick White,BOS,59,42,17,27.7,46.6,0.6,0.1,0.2,46.2,0.2,0.2,100.0,0.3,60.6,0.3,45.5,0.1,33.3,0.0,3.0,0.1,9.1
121,Desmond Bane,MEM,35,22,13,31.2,60.8,0.8,0.4,0.6,61.9,0.1,0.1,100.0,0.9,110.7,0.1,10.7,0.0,33.3,0.1,7.1,0.0,3.6
122,Devin Booker,PHX,33,21,12,33.9,62.9,1.0,0.3,0.5,58.8,0.1,0.1,100.0,0.7,70.6,0.4,38.2,0.2,46.2,0.1,5.9,0.1,5.9
123,Devin Vassell,SAS,29,8,21,31.3,54.2,0.7,0.3,0.5,64.3,0.1,0.1,100.0,0.8,121.1,0.1,15.8,0.0,0.0,0.0,0.0,0.1,10.5
124,Devon Dotson,WAS,6,1,5,8.9,16.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,100.0,0.2,33.3,0.0,0.0,0.0,0.0
125,Devonte' Graham,SAS,57,27,30,16.2,31.0,0.2,0.0,0.0,100.0,0.0,0.0,0.0,0.1,44.4,0.1,55.6,0.1,60.0,0.0,11.1,0.0,0.0
126,Dewayne Dedmon,PHI,30,17,13,11.7,19.7,1.6,0.6,0.9,63.0,0.3,0.3,80.0,1.5,91.7,0.5,29.2,0.0,7.1,0.1,4.2,0.1,8.3
127,Dillon Brooks,MEM,52,32,20,30.5,42.4,0.5,0.1,0.3,53.8,0.0,0.0,100.0,0.3,66.7,0.1,25.0,0.0,33.3,0.1,12.5,0.0,0.0
128,Domantas Sabonis,SAC,55,31,24,34.6,82.8,8.8,2.1,3.1,67.3,0.9,1.1,75.8,5.1,58.7,4.4,49.8,1.0,22.5,0.5,6.0,0.5,5.8
129,Dominick Barlow,SAS,10,0,10,9.5,12.1,1.3,0.3,0.4,75.0,0.0,0.0,0.0,0.6,46.2,0.8,61.5,0.3,37.5,0.1,7.7,0.0,0.0
130,Donovan Mitchell,CLE,50,33,17,35.5,69.1,0.9,0.3,0.5,73.9,0.1,0.1,100.0,0.9,100.0,0.3,38.6,0.1,17.6,0.0,2.3,0.1,6.8
131,Donte DiVincenzo,GSW,47,26,21,25.2,47.1,0.6,0.1,0.1,66.7,0.0,0.0,0.0,0.2,30.0,0.5,76.7,0.1,13.0,0.0,3.3,0.0,0.0
132,Dorian Finney-Smith,BKN,44,21,23,32.0,39.5,0.6,0.1,0.1,100.0,0.0,0.0,0.0,0.3,40.7,0.5,74.1,0.1,20.0,0.0,0.0,0.0,0.0
133,Doug McDermott,SAS,50,14,36,20.4,28.0,0.2,0.1,0.2,70.0,0.0,0.0,0.0,0.3,125.0,0.0,16.7,0.0,0.0,0.0,0.0,0.0,0.0
134,Draymond Green,GSW,51,27,24,31.7,73.5,2.7,0.6,0.8,67.4,0.2,0.2,66.7,1.3,47.5,1.6,57.6,0.4,23.8,0.1,5.0,0.1,4.3
135,Drew Eubanks,POR,56,26,30,19.5,25.8,2.1,0.6,0.9,64.0,0.1,0.2,60.0,1.3,61.7,0.9,45.2,0.1,15.4,0.1,5.2,0.1,4.3
136,Dru Smith,BKN,8,4,4,12.1,20.5,0.3,0.1,0.1,100.0,0.0,0.0,0.0,0.3,100.0,0.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0
137,Duane Washington Jr.,PHX,31,17,14,12.7,30.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0
138,Duncan Robinson,MIA,29,14,15,18.1,25.0,0.2,0.1,0.1,66.7,0.0,0.0,0.0,0.2,100.0,0.1,40.0,0.0,0.0,0.0,0.0,0.0,0.0
139,Dwight Powell,DAL,55,30,25,19.7,24.7,2.0,0.3,0.5,64.3,0.2,0.3,64.3,0.9,44.0,1.2,60.6,0.2,13.6,0.1,3.7,0.1,6.4
140,Dyson Daniels,NOP,39,21,18,19.9,30.5,0.2,0.0,0.0,100.0,0.0,0.0,0.0,0.1,33.3,0.1,83.3,0.1,80.0,0.0,0.0,0.0,0.0
141,Edmond Sumner,BKN,46,28,18,14.5,24.6,0.2,0.1,0.1,80.0,0.0,0.0,0.0,0.2,72.7,0.1,27.3,0.0,0.0,0.0,18.2,0.0,0.0
142,Eric Gordon,LAC,49,14,35,29.9,41.6,0.2,0.0,0.1,33.3,0.0,0.0,0.0,0.1,36.4,0.1,45.5,0.0,20.0,0.0,0.0,0.0,0.0
